compl,accel,decel,answer,pred,loss
1,5,1,92,29.27636528,-62.72363472
1,5,1,93,29.27636528,-63.72363472
1,5,1,94,29.27636528,-64.72363472
1,5,1,95,29.27636528,-65.72363472
1,5,1,96,29.27636528,-66.72363472
1,5,1,97,29.27636528,-67.72363472
1,5,1,98,29.27636528,-68.72363472
1,5,1,99,29.27636528,-69.72363472
1,5,1,100,29.27636528,-70.72363472
1,5,2,1,35.24905396,34.24905396
1,5,2,2,35.24905396,33.24905396
1,5,2,3,35.24905396,32.24905396
1,5,2,4,35.24905396,31.24905396
1,5,2,5,35.24905396,30.24905396
1,5,2,6,35.24905396,29.24905396
1,5,2,7,35.24905396,28.24905396
1,5,2,8,35.24905396,27.24905396
1,5,2,9,35.24905396,26.24905396
1,5,2,10,35.24905396,25.24905396
1,5,2,11,35.24905396,24.24905396
1,5,2,12,35.24905396,23.24905396
1,5,2,13,35.24905396,22.24905396
1,5,2,14,35.24905396,21.24905396
1,5,2,15,35.24905396,20.24905396
1,5,2,16,35.24905396,19.24905396
1,5,2,17,35.24905396,18.24905396
1,5,2,18,35.24905396,17.24905396
1,5,2,19,35.24905396,16.24905396
1,5,2,20,35.24905396,15.24905396
1,5,2,21,35.24905396,14.24905396
1,5,2,22,35.24905396,13.24905396
1,5,2,23,35.24905396,12.24905396
1,5,2,24,35.24905396,11.24905396
1,5,2,25,35.24905396,10.24905396
1,5,2,26,35.24905396,9.249053955
1,5,2,27,35.24905396,8.249053955
1,5,2,28,35.24905396,7.249053955
1,5,2,29,35.24905396,6.249053955
1,5,2,30,35.24905396,5.249053955
1,5,2,31,35.24905396,4.249053955
1,5,2,32,35.24905396,3.249053955
1,5,2,33,35.24905396,2.249053955
1,5,2,34,35.24905396,1.249053955
1,5,2,35,35.24905396,0.249053955
1,5,2,36,35.24905396,-0.750946045
1,5,2,37,35.24905396,-1.750946045
1,5,2,38,35.24905396,-2.750946045
1,5,2,39,35.24905396,-3.750946045
1,5,2,40,35.24905396,-4.750946045
1,5,2,41,35.24905396,-5.750946045
1,5,2,42,35.24905396,-6.750946045
1,5,2,43,35.24905396,-7.750946045
1,5,2,44,35.24905396,-8.750946045
1,5,2,45,35.24905396,-9.750946045
1,5,2,46,35.24905396,-10.75094604
1,5,2,47,35.24905396,-11.75094604
1,5,2,48,35.24905396,-12.75094604
1,5,2,49,35.24905396,-13.75094604
1,5,2,50,35.24905396,-14.75094604
1,5,2,51,35.24905396,-15.75094604
1,5,2,52,35.24905396,-16.75094604
1,5,2,53,35.24905396,-17.75094604
1,5,2,54,35.24905396,-18.75094604
1,5,2,55,35.24905396,-19.75094604
1,5,2,56,35.24905396,-20.75094604
1,5,2,57,35.24905396,-21.75094604
1,5,2,58,35.24905396,-22.75094604
1,5,2,59,35.24905396,-23.75094604
1,5,2,60,35.24905396,-24.75094604
1,5,2,61,35.24905396,-25.75094604
1,5,2,62,35.24905396,-26.75094604
1,5,2,63,35.24905396,-27.75094604
1,5,2,64,35.24905396,-28.75094604
1,5,2,65,35.24905396,-29.75094604
1,5,2,66,35.24905396,-30.75094604
1,5,2,67,35.24905396,-31.75094604
1,5,2,68,35.24905396,-32.75094604
1,5,2,69,35.24905396,-33.75094604
1,5,2,70,35.24905396,-34.75094604
1,5,2,71,35.24905396,-35.75094604
1,5,2,72,35.24905396,-36.75094604
1,5,2,73,35.24905396,-37.75094604
1,5,2,74,35.24905396,-38.75094604
1,5,2,75,35.24905396,-39.75094604
1,5,2,76,35.24905396,-40.75094604
1,5,2,77,35.24905396,-41.75094604
1,5,2,78,35.24905396,-42.75094604
1,5,2,79,35.24905396,-43.75094604
1,5,2,80,35.24905396,-44.75094604
1,5,2,81,35.24905396,-45.75094604
1,5,2,82,35.24905396,-46.75094604
1,5,2,83,35.24905396,-47.75094604
1,5,2,84,35.24905396,-48.75094604
1,5,2,85,35.24905396,-49.75094604
1,5,2,86,35.24905396,-50.75094604
1,5,2,87,35.24905396,-51.75094604
1,5,2,88,35.24905396,-52.75094604
1,5,2,89,35.24905396,-53.75094604
1,5,2,90,35.24905396,-54.75094604
1,5,2,91,35.24905396,-55.75094604
1,5,2,92,35.24905396,-56.75094604
1,5,2,93,35.24905396,-57.75094604
1,5,2,94,35.24905396,-58.75094604
1,5,2,95,35.24905396,-59.75094604
1,5,2,96,35.24905396,-60.75094604
1,5,2,97,35.24905396,-61.75094604
1,5,2,98,35.24905396,-62.75094604
1,5,2,99,35.24905396,-63.75094604
1,5,2,100,35.24905396,-64.75094604
1,5,3,1,39.36689758,38.36689758
1,5,3,2,39.36689758,37.36689758
1,5,3,3,39.36689758,36.36689758
1,5,3,4,39.36689758,35.36689758
1,5,3,5,39.36689758,34.36689758
1,5,3,6,39.36689758,33.36689758
1,5,3,7,39.36689758,32.36689758
1,5,3,8,39.36689758,31.36689758
1,5,3,9,39.36689758,30.36689758
1,5,3,10,39.36689758,29.36689758
1,5,3,11,39.36689758,28.36689758
1,5,3,12,39.36689758,27.36689758
1,5,3,13,39.36689758,26.36689758
1,5,3,14,39.36689758,25.36689758
1,5,3,15,39.36689758,24.36689758
1,5,3,16,39.36689758,23.36689758
1,5,3,17,39.36689758,22.36689758
1,5,3,18,39.36689758,21.36689758
1,5,3,19,39.36689758,20.36689758
1,5,3,20,39.36689758,19.36689758
1,5,3,21,39.36689758,18.36689758
1,5,3,22,39.36689758,17.36689758
1,5,3,23,39.36689758,16.36689758
1,5,3,24,39.36689758,15.36689758
1,5,3,25,39.36689758,14.36689758
1,5,3,26,39.36689758,13.36689758
1,5,3,27,39.36689758,12.36689758
1,5,3,28,39.36689758,11.36689758
1,5,3,29,39.36689758,10.36689758
1,5,3,30,39.36689758,9.366897583
1,5,3,31,39.36689758,8.366897583
1,5,3,32,39.36689758,7.366897583
1,5,3,33,39.36689758,6.366897583
1,5,3,34,39.36689758,5.366897583
1,5,3,35,39.36689758,4.366897583
1,5,3,36,39.36689758,3.366897583
1,5,3,37,39.36689758,2.366897583
1,5,3,38,39.36689758,1.366897583
1,5,3,39,39.36689758,0.366897583
1,5,3,40,39.36689758,-0.633102417
1,5,3,41,39.36689758,-1.633102417
1,5,3,42,39.36689758,-2.633102417
1,5,3,43,39.36689758,-3.633102417
1,5,3,44,39.36689758,-4.633102417
1,5,3,45,39.36689758,-5.633102417
1,5,3,46,39.36689758,-6.633102417
1,5,3,47,39.36689758,-7.633102417
1,5,3,48,39.36689758,-8.633102417
1,5,3,49,39.36689758,-9.633102417
1,5,3,50,39.36689758,-10.63310242
1,5,3,51,39.36689758,-11.63310242
1,5,3,52,39.36689758,-12.63310242
1,5,3,53,39.36689758,-13.63310242
1,5,3,54,39.36689758,-14.63310242
1,5,3,55,39.36689758,-15.63310242
1,5,3,56,39.36689758,-16.63310242
1,5,3,57,39.36689758,-17.63310242
1,5,3,58,39.36689758,-18.63310242
1,5,3,59,39.36689758,-19.63310242
1,5,3,60,39.36689758,-20.63310242
1,5,3,61,39.36689758,-21.63310242
1,5,3,62,39.36689758,-22.63310242
1,5,3,63,39.36689758,-23.63310242
1,5,3,64,39.36689758,-24.63310242
1,5,3,65,39.36689758,-25.63310242
1,5,3,66,39.36689758,-26.63310242
1,5,3,67,39.36689758,-27.63310242
1,5,3,68,39.36689758,-28.63310242
1,5,3,69,39.36689758,-29.63310242
1,5,3,70,39.36689758,-30.63310242
1,5,3,71,39.36689758,-31.63310242
1,5,3,72,39.36689758,-32.63310242
1,5,3,73,39.36689758,-33.63310242
1,5,3,74,39.36689758,-34.63310242
1,5,3,75,39.36689758,-35.63310242
1,5,3,76,39.36689758,-36.63310242
1,5,3,77,39.36689758,-37.63310242
1,5,3,78,39.36689758,-38.63310242
1,5,3,79,39.36689758,-39.63310242
1,5,3,80,39.36689758,-40.63310242
1,5,3,81,39.36689758,-41.63310242
1,5,3,82,39.36689758,-42.63310242
1,5,3,83,39.36689758,-43.63310242
1,5,3,84,39.36689758,-44.63310242
1,5,3,85,39.36689758,-45.63310242
1,5,3,86,39.36689758,-46.63310242
1,5,3,87,39.36689758,-47.63310242
1,5,3,88,39.36689758,-48.63310242
1,5,3,89,39.36689758,-49.63310242
1,5,3,90,39.36689758,-50.63310242
1,5,3,91,39.36689758,-51.63310242
1,5,3,92,39.36689758,-52.63310242
1,5,3,93,39.36689758,-53.63310242
1,5,3,94,39.36689758,-54.63310242
1,5,3,95,39.36689758,-55.63310242
1,5,3,96,39.36689758,-56.63310242
1,5,3,97,39.36689758,-57.63310242
1,5,3,98,39.36689758,-58.63310242
1,5,3,99,39.36689758,-59.63310242
1,5,3,100,39.36689758,-60.63310242
1,5,4,1,44.01775742,43.01775742
1,5,4,2,44.01775742,42.01775742
1,5,4,3,44.01775742,41.01775742
1,5,4,4,44.01775742,40.01775742
1,5,4,5,44.01775742,39.01775742
1,5,4,6,44.01775742,38.01775742
1,5,4,7,44.01775742,37.01775742
1,5,4,8,44.01775742,36.01775742
1,5,4,9,44.01775742,35.01775742
1,5,4,10,44.01775742,34.01775742
1,5,4,11,44.01775742,33.01775742
1,5,4,12,44.01775742,32.01775742
1,5,4,13,44.01775742,31.01775742
1,5,4,14,44.01775742,30.01775742
1,5,4,15,44.01775742,29.01775742
1,5,4,16,44.01775742,28.01775742
1,5,4,17,44.01775742,27.01775742
1,5,4,18,44.01775742,26.01775742
1,5,4,19,44.01775742,25.01775742
1,5,4,20,44.01775742,24.01775742
1,5,4,21,44.01775742,23.01775742
1,5,4,22,44.01775742,22.01775742
1,5,4,23,44.01775742,21.01775742
1,5,4,24,44.01775742,20.01775742
1,5,4,25,44.01775742,19.01775742
1,5,4,26,44.01775742,18.01775742
1,5,4,27,44.01775742,17.01775742
1,5,4,28,44.01775742,16.01775742
1,5,4,29,44.01775742,15.01775742
1,5,4,30,44.01775742,14.01775742
1,5,4,31,44.01775742,13.01775742
1,5,4,32,44.01775742,12.01775742
1,5,4,33,44.01775742,11.01775742
1,5,4,34,44.01775742,10.01775742
1,5,4,35,44.01775742,9.017757416
1,5,4,36,44.01775742,8.017757416
1,5,4,37,44.01775742,7.017757416
1,5,4,38,44.01775742,6.017757416
1,5,4,39,44.01775742,5.017757416
1,5,4,40,44.01775742,4.017757416
1,5,4,41,44.01775742,3.017757416
1,5,4,42,44.01775742,2.017757416
1,5,4,43,44.01775742,1.017757416
1,5,4,44,44.01775742,0.017757416
1,5,4,45,44.01775742,-0.982242584
1,5,4,46,44.01775742,-1.982242584
1,5,4,47,44.01775742,-2.982242584
1,5,4,48,44.01775742,-3.982242584
1,5,4,49,44.01775742,-4.982242584
1,5,4,50,44.01775742,-5.982242584
1,5,4,51,44.01775742,-6.982242584
1,5,4,52,44.01775742,-7.982242584
1,5,4,53,44.01775742,-8.982242584
1,5,4,54,44.01775742,-9.982242584
1,5,4,55,44.01775742,-10.98224258
1,5,4,56,44.01775742,-11.98224258
1,5,4,57,44.01775742,-12.98224258
1,5,4,58,44.01775742,-13.98224258
1,5,4,59,44.01775742,-14.98224258
1,5,4,60,44.01775742,-15.98224258
1,5,4,61,44.01775742,-16.98224258
1,5,4,62,44.01775742,-17.98224258
1,5,4,63,44.01775742,-18.98224258
1,5,4,64,44.01775742,-19.98224258
1,5,4,65,44.01775742,-20.98224258
1,5,4,66,44.01775742,-21.98224258
1,5,4,67,44.01775742,-22.98224258
1,5,4,68,44.01775742,-23.98224258
1,5,4,69,44.01775742,-24.98224258
1,5,4,70,44.01775742,-25.98224258
1,5,4,71,44.01775742,-26.98224258
1,5,4,72,44.01775742,-27.98224258
1,5,4,73,44.01775742,-28.98224258
1,5,4,74,44.01775742,-29.98224258
1,5,4,75,44.01775742,-30.98224258
1,5,4,76,44.01775742,-31.98224258
1,5,4,77,44.01775742,-32.98224258
1,5,4,78,44.01775742,-33.98224258
1,5,4,79,44.01775742,-34.98224258
1,5,4,80,44.01775742,-35.98224258
1,5,4,81,44.01775742,-36.98224258
1,5,4,82,44.01775742,-37.98224258
1,5,4,83,44.01775742,-38.98224258
1,5,4,84,44.01775742,-39.98224258
1,5,4,85,44.01775742,-40.98224258
1,5,4,86,44.01775742,-41.98224258
1,5,4,87,44.01775742,-42.98224258
1,5,4,88,44.01775742,-43.98224258
1,5,4,89,44.01775742,-44.98224258
1,5,4,90,44.01775742,-45.98224258
1,5,4,91,44.01775742,-46.98224258
1,5,4,92,44.01775742,-47.98224258
1,5,4,93,44.01775742,-48.98224258
1,5,4,94,44.01775742,-49.98224258
1,5,4,95,44.01775742,-50.98224258
1,5,4,96,44.01775742,-51.98224258
1,5,4,97,44.01775742,-52.98224258
1,5,4,98,44.01775742,-53.98224258
1,5,4,99,44.01775742,-54.98224258
1,5,4,100,44.01775742,-55.98224258
1,5,5,1,48.24235535,47.24235535
1,5,5,2,48.24235535,46.24235535
1,5,5,3,48.24235535,45.24235535
1,5,5,4,48.24235535,44.24235535
1,5,5,5,48.24235535,43.24235535
1,5,5,6,48.24235535,42.24235535
1,5,5,7,48.24235535,41.24235535
1,5,5,8,48.24235535,40.24235535
1,5,5,9,48.24235535,39.24235535
1,5,5,10,48.24235535,38.24235535
1,5,5,11,48.24235535,37.24235535
1,5,5,12,48.24235535,36.24235535
1,5,5,13,48.24235535,35.24235535
1,5,5,14,48.24235535,34.24235535
1,5,5,15,48.24235535,33.24235535
1,5,5,16,48.24235535,32.24235535
1,5,5,17,48.24235535,31.24235535
1,5,5,18,48.24235535,30.24235535
1,5,5,19,48.24235535,29.24235535
1,5,5,20,48.24235535,28.24235535
1,5,5,21,48.24235535,27.24235535
1,5,5,22,48.24235535,26.24235535
1,5,5,23,48.24235535,25.24235535
1,5,5,24,48.24235535,24.24235535
1,5,5,25,48.24235535,23.24235535
1,5,5,26,48.24235535,22.24235535
1,5,5,27,48.24235535,21.24235535
1,5,5,28,48.24235535,20.24235535
1,5,5,29,48.24235535,19.24235535
1,5,5,30,48.24235535,18.24235535
1,5,5,31,48.24235535,17.24235535
1,5,5,32,48.24235535,16.24235535
1,5,5,33,48.24235535,15.24235535
1,5,5,34,48.24235535,14.24235535
1,5,5,35,48.24235535,13.24235535
1,5,5,36,48.24235535,12.24235535
1,5,5,37,48.24235535,11.24235535
1,5,5,38,48.24235535,10.24235535
1,5,5,39,48.24235535,9.242355347
1,5,5,40,48.24235535,8.242355347
1,5,5,41,48.24235535,7.242355347
1,5,5,42,48.24235535,6.242355347
1,5,5,43,48.24235535,5.242355347
1,5,5,44,48.24235535,4.242355347
1,5,5,45,48.24235535,3.242355347
1,5,5,46,48.24235535,2.242355347
1,5,5,47,48.24235535,1.242355347
1,5,5,48,48.24235535,0.242355347
1,5,5,49,48.24235535,-0.757644653
1,5,5,50,48.24235535,-1.757644653
1,5,5,51,48.24235535,-2.757644653
1,5,5,52,48.24235535,-3.757644653
1,5,5,53,48.24235535,-4.757644653
1,5,5,54,48.24235535,-5.757644653
1,5,5,55,48.24235535,-6.757644653
1,5,5,56,48.24235535,-7.757644653
1,5,5,57,48.24235535,-8.757644653
1,5,5,58,48.24235535,-9.757644653
1,5,5,59,48.24235535,-10.75764465
1,5,5,60,48.24235535,-11.75764465
1,5,5,61,48.24235535,-12.75764465
1,5,5,62,48.24235535,-13.75764465
1,5,5,63,48.24235535,-14.75764465
1,5,5,64,48.24235535,-15.75764465
1,5,5,65,48.24235535,-16.75764465
1,5,5,66,48.24235535,-17.75764465
1,5,5,67,48.24235535,-18.75764465
1,5,5,68,48.24235535,-19.75764465
1,5,5,69,48.24235535,-20.75764465
1,5,5,70,48.24235535,-21.75764465
1,5,5,71,48.24235535,-22.75764465
1,5,5,72,48.24235535,-23.75764465
1,5,5,73,48.24235535,-24.75764465
1,5,5,74,48.24235535,-25.75764465
1,5,5,75,48.24235535,-26.75764465
1,5,5,76,48.24235535,-27.75764465
1,5,5,77,48.24235535,-28.75764465
1,5,5,78,48.24235535,-29.75764465
1,5,5,79,48.24235535,-30.75764465
1,5,5,80,48.24235535,-31.75764465
1,5,5,81,48.24235535,-32.75764465
1,5,5,82,48.24235535,-33.75764465
1,5,5,83,48.24235535,-34.75764465
1,5,5,84,48.24235535,-35.75764465
1,5,5,85,48.24235535,-36.75764465
1,5,5,86,48.24235535,-37.75764465
1,5,5,87,48.24235535,-38.75764465
1,5,5,88,48.24235535,-39.75764465
1,5,5,89,48.24235535,-40.75764465
1,5,5,90,48.24235535,-41.75764465
1,5,5,91,48.24235535,-42.75764465
1,5,5,92,48.24235535,-43.75764465
1,5,5,93,48.24235535,-44.75764465
1,5,5,94,48.24235535,-45.75764465
1,5,5,95,48.24235535,-46.75764465
1,5,5,96,48.24235535,-47.75764465
1,5,5,97,48.24235535,-48.75764465
1,5,5,98,48.24235535,-49.75764465
1,5,5,99,48.24235535,-50.75764465
1,5,5,100,48.24235535,-51.75764465
2,1,1,1,31.40241432,30.40241432
2,1,1,2,31.40241432,29.40241432
2,1,1,3,31.40241432,28.40241432
2,1,1,4,31.40241432,27.40241432
2,1,1,5,31.40241432,26.40241432
2,1,1,6,31.40241432,25.40241432
2,1,1,7,31.40241432,24.40241432
2,1,1,8,31.40241432,23.40241432
2,1,1,9,31.40241432,22.40241432
2,1,1,10,31.40241432,21.40241432
2,1,1,11,31.40241432,20.40241432
2,1,1,12,31.40241432,19.40241432
2,1,1,13,31.40241432,18.40241432
2,1,1,14,31.40241432,17.40241432
2,1,1,15,31.40241432,16.40241432
2,1,1,16,31.40241432,15.40241432
2,1,1,17,31.40241432,14.40241432
2,1,1,18,31.40241432,13.40241432
2,1,1,19,31.40241432,12.40241432
2,1,1,20,31.40241432,11.40241432
2,1,1,21,31.40241432,10.40241432
2,1,1,22,31.40241432,9.402414322
2,1,1,23,31.40241432,8.402414322
2,1,1,24,31.40241432,7.402414322
2,1,1,25,31.40241432,6.402414322
2,1,1,26,31.40241432,5.402414322
2,1,1,27,31.40241432,4.402414322
2,1,1,28,31.40241432,3.402414322
2,1,1,29,31.40241432,2.402414322
2,1,1,30,31.40241432,1.402414322
2,1,1,31,31.40241432,0.402414322
2,1,1,32,31.40241432,-0.597585678
2,1,1,33,31.40241432,-1.597585678
2,1,1,34,31.40241432,-2.597585678
2,1,1,35,31.40241432,-3.597585678
2,1,1,36,31.40241432,-4.597585678
2,1,1,37,31.40241432,-5.597585678
2,1,1,38,31.40241432,-6.597585678
2,1,1,39,31.40241432,-7.597585678
2,1,1,40,31.40241432,-8.597585678
2,1,1,41,31.40241432,-9.597585678
2,1,1,42,31.40241432,-10.59758568
2,1,1,43,31.40241432,-11.59758568
2,1,1,44,31.40241432,-12.59758568
2,1,1,45,31.40241432,-13.59758568
2,1,1,46,31.40241432,-14.59758568
2,1,1,47,31.40241432,-15.59758568
2,1,1,48,31.40241432,-16.59758568
2,1,1,49,31.40241432,-17.59758568
2,1,1,50,31.40241432,-18.59758568
2,1,1,51,31.40241432,-19.59758568
2,1,1,52,31.40241432,-20.59758568
2,1,1,53,31.40241432,-21.59758568
2,1,1,54,31.40241432,-22.59758568
2,1,1,55,31.40241432,-23.59758568
2,1,1,56,31.40241432,-24.59758568
2,1,1,57,31.40241432,-25.59758568
2,1,1,58,31.40241432,-26.59758568
2,1,1,59,31.40241432,-27.59758568
2,1,1,60,31.40241432,-28.59758568
2,1,1,61,31.40241432,-29.59758568
2,1,1,62,31.40241432,-30.59758568
2,1,1,63,31.40241432,-31.59758568
2,1,1,64,31.40241432,-32.59758568
2,1,1,65,31.40241432,-33.59758568
2,1,1,66,31.40241432,-34.59758568
2,1,1,67,31.40241432,-35.59758568
2,1,1,68,31.40241432,-36.59758568
2,1,1,69,31.40241432,-37.59758568
2,1,1,70,31.40241432,-38.59758568
2,1,1,71,31.40241432,-39.59758568
2,1,1,72,31.40241432,-40.59758568
2,1,1,73,31.40241432,-41.59758568
2,1,1,74,31.40241432,-42.59758568
2,1,1,75,31.40241432,-43.59758568
2,1,1,76,31.40241432,-44.59758568
2,1,1,77,31.40241432,-45.59758568
2,1,1,78,31.40241432,-46.59758568
2,1,1,79,31.40241432,-47.59758568
2,1,1,80,31.40241432,-48.59758568
2,1,1,81,31.40241432,-49.59758568
2,1,1,82,31.40241432,-50.59758568
2,1,1,83,31.40241432,-51.59758568
2,1,1,84,31.40241432,-52.59758568
2,1,1,85,31.40241432,-53.59758568
2,1,1,86,31.40241432,-54.59758568
2,1,1,87,31.40241432,-55.59758568
2,1,1,88,31.40241432,-56.59758568
2,1,1,89,31.40241432,-57.59758568
2,1,1,90,31.40241432,-58.59758568
2,1,1,91,31.40241432,-59.59758568
2,1,1,92,31.40241432,-60.59758568
2,1,1,93,31.40241432,-61.59758568
2,1,1,94,31.40241432,-62.59758568
2,1,1,95,31.40241432,-63.59758568
2,1,1,96,31.40241432,-64.59758568
2,1,1,97,31.40241432,-65.59758568
2,1,1,98,31.40241432,-66.59758568
2,1,1,99,31.40241432,-67.59758568
2,1,1,100,31.40241432,-68.59758568
2,1,2,1,39.08019638,38.08019638
2,1,2,2,39.08019638,37.08019638
2,1,2,3,39.08019638,36.08019638
2,1,2,4,39.08019638,35.08019638
2,1,2,5,39.08019638,34.08019638
2,1,2,6,39.08019638,33.08019638
2,1,2,7,39.08019638,32.08019638
2,1,2,8,39.08019638,31.08019638
2,1,2,9,39.08019638,30.08019638
2,1,2,10,39.08019638,29.08019638
2,1,2,11,39.08019638,28.08019638
2,1,2,12,39.08019638,27.08019638
2,1,2,13,39.08019638,26.08019638
2,1,2,14,39.08019638,25.08019638
2,1,2,15,39.08019638,24.08019638
2,1,2,16,39.08019638,23.08019638
2,1,2,17,39.08019638,22.08019638
2,1,2,18,39.08019638,21.08019638
2,1,2,19,39.08019638,20.08019638
2,1,2,20,39.08019638,19.08019638
2,1,2,21,39.08019638,18.08019638
2,1,2,22,39.08019638,17.08019638
2,1,2,23,39.08019638,16.08019638
2,1,2,24,39.08019638,15.08019638
2,1,2,25,39.08019638,14.08019638
2,1,2,26,39.08019638,13.08019638
2,1,2,27,39.08019638,12.08019638
2,1,2,28,39.08019638,11.08019638
2,1,2,29,39.08019638,10.08019638
2,1,2,30,39.08019638,9.080196381
2,1,2,31,39.08019638,8.080196381
2,1,2,32,39.08019638,7.080196381
2,1,2,33,39.08019638,6.080196381
2,1,2,34,39.08019638,5.080196381
2,1,2,35,39.08019638,4.080196381
2,1,2,36,39.08019638,3.080196381
2,1,2,37,39.08019638,2.080196381
2,1,2,38,39.08019638,1.080196381
2,1,2,39,39.08019638,0.080196381
2,1,2,40,39.08019638,-0.919803619
2,1,2,41,39.08019638,-1.919803619
2,1,2,42,39.08019638,-2.919803619
2,1,2,43,39.08019638,-3.919803619
2,1,2,44,39.08019638,-4.919803619
2,1,2,45,39.08019638,-5.919803619
2,1,2,46,39.08019638,-6.919803619
2,1,2,47,39.08019638,-7.919803619
2,1,2,48,39.08019638,-8.919803619
2,1,2,49,39.08019638,-9.919803619
2,1,2,50,39.08019638,-10.91980362
2,1,2,51,39.08019638,-11.91980362
2,1,2,52,39.08019638,-12.91980362
2,1,2,53,39.08019638,-13.91980362
2,1,2,54,39.08019638,-14.91980362
2,1,2,55,39.08019638,-15.91980362
2,1,2,56,39.08019638,-16.91980362
2,1,2,57,39.08019638,-17.91980362
2,1,2,58,39.08019638,-18.91980362
2,1,2,59,39.08019638,-19.91980362
2,1,2,60,39.08019638,-20.91980362
2,1,2,61,39.08019638,-21.91980362
2,1,2,62,39.08019638,-22.91980362
2,1,2,63,39.08019638,-23.91980362
2,1,2,64,39.08019638,-24.91980362
2,1,2,65,39.08019638,-25.91980362
2,1,2,66,39.08019638,-26.91980362
2,1,2,67,39.08019638,-27.91980362
2,1,2,68,39.08019638,-28.91980362
2,1,2,69,39.08019638,-29.91980362
2,1,2,70,39.08019638,-30.91980362
2,1,2,71,39.08019638,-31.91980362
2,1,2,72,39.08019638,-32.91980362
2,1,2,73,39.08019638,-33.91980362
2,1,2,74,39.08019638,-34.91980362
2,1,2,75,39.08019638,-35.91980362
2,1,2,76,39.08019638,-36.91980362
2,1,2,77,39.08019638,-37.91980362
2,1,2,78,39.08019638,-38.91980362
2,1,2,79,39.08019638,-39.91980362
2,1,2,80,39.08019638,-40.91980362
2,1,2,81,39.08019638,-41.91980362
2,1,2,82,39.08019638,-42.91980362
2,1,2,83,39.08019638,-43.91980362
2,1,2,84,39.08019638,-44.91980362
2,1,2,85,39.08019638,-45.91980362
2,1,2,86,39.08019638,-46.91980362
2,1,2,87,39.08019638,-47.91980362
2,1,2,88,39.08019638,-48.91980362
2,1,2,89,39.08019638,-49.91980362
2,1,2,90,39.08019638,-50.91980362
2,1,2,91,39.08019638,-51.91980362
2,1,2,92,39.08019638,-52.91980362
2,1,2,93,39.08019638,-53.91980362
2,1,2,94,39.08019638,-54.91980362
2,1,2,95,39.08019638,-55.91980362
2,1,2,96,39.08019638,-56.91980362
2,1,2,97,39.08019638,-57.91980362
2,1,2,98,39.08019638,-58.91980362
2,1,2,99,39.08019638,-59.91980362
2,1,2,100,39.08019638,-60.91980362
2,1,3,1,45.10001755,44.10001755
2,1,3,2,45.10001755,43.10001755
2,1,3,3,45.10001755,42.10001755
2,1,3,4,45.10001755,41.10001755
2,1,3,5,45.10001755,40.10001755
2,1,3,6,45.10001755,39.10001755
2,1,3,7,45.10001755,38.10001755
2,1,3,8,45.10001755,37.10001755
2,1,3,9,45.10001755,36.10001755
2,1,3,10,45.10001755,35.10001755
2,1,3,11,45.10001755,34.10001755
2,1,3,12,45.10001755,33.10001755
2,1,3,13,45.10001755,32.10001755
2,1,3,14,45.10001755,31.10001755
2,1,3,15,45.10001755,30.10001755
2,1,3,16,45.10001755,29.10001755
2,1,3,17,45.10001755,28.10001755
2,1,3,18,45.10001755,27.10001755
2,1,3,19,45.10001755,26.10001755
2,1,3,20,45.10001755,25.10001755
2,1,3,21,45.10001755,24.10001755
2,1,3,22,45.10001755,23.10001755
2,1,3,23,45.10001755,22.10001755
2,1,3,24,45.10001755,21.10001755
2,1,3,25,45.10001755,20.10001755
2,1,3,26,45.10001755,19.10001755
2,1,3,27,45.10001755,18.10001755
2,1,3,28,45.10001755,17.10001755
2,1,3,29,45.10001755,16.10001755
2,1,3,30,45.10001755,15.10001755
2,1,3,31,45.10001755,14.10001755
2,1,3,32,45.10001755,13.10001755
2,1,3,33,45.10001755,12.10001755
2,1,3,34,45.10001755,11.10001755
2,1,3,35,45.10001755,10.10001755
2,1,3,36,45.10001755,9.100017548
2,1,3,37,45.10001755,8.100017548
2,1,3,38,45.10001755,7.100017548
2,1,3,39,45.10001755,6.100017548
2,1,3,40,45.10001755,5.100017548
2,1,3,41,45.10001755,4.100017548
2,1,3,42,45.10001755,3.100017548
2,1,3,43,45.10001755,2.100017548
2,1,3,44,45.10001755,1.100017548
2,1,3,45,45.10001755,0.100017548
2,1,3,46,45.10001755,-0.899982452
2,1,3,47,45.10001755,-1.899982452
2,1,3,48,45.10001755,-2.899982452
2,1,3,49,45.10001755,-3.899982452
2,1,3,50,45.10001755,-4.899982452
2,1,3,51,45.10001755,-5.899982452
2,1,3,52,45.10001755,-6.899982452
2,1,3,53,45.10001755,-7.899982452
2,1,3,54,45.10001755,-8.899982452
2,1,3,55,45.10001755,-9.899982452
2,1,3,56,45.10001755,-10.89998245
2,1,3,57,45.10001755,-11.89998245
2,1,3,58,45.10001755,-12.89998245
2,1,3,59,45.10001755,-13.89998245
2,1,3,60,45.10001755,-14.89998245
2,1,3,61,45.10001755,-15.89998245
2,1,3,62,45.10001755,-16.89998245
2,1,3,63,45.10001755,-17.89998245
2,1,3,64,45.10001755,-18.89998245
2,1,3,65,45.10001755,-19.89998245
2,1,3,66,45.10001755,-20.89998245
2,1,3,67,45.10001755,-21.89998245
2,1,3,68,45.10001755,-22.89998245
2,1,3,69,45.10001755,-23.89998245
2,1,3,70,45.10001755,-24.89998245
